,Date,Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
8015,2018-10-30,527,23,7.7,50,1.0,1988,Autumn,No Holiday,Yes,30,10,2018
8016,2018-10-31,294,0,7.1,59,1.7,2000,Autumn,No Holiday,Yes,31,10,2018
8017,2018-10-31,324,1,6.6,66,1.0,2000,Autumn,No Holiday,Yes,31,10,2018
8018,2018-10-31,287,2,6.4,65,0.0,2000,Autumn,No Holiday,Yes,31,10,2018
8019,2018-10-31,227,3,5.6,69,0.1,2000,Autumn,No Holiday,Yes,31,10,2018
8020,2018-10-31,146,4,5.0,71,1.4,1994,Autumn,No Holiday,Yes,31,10,2018
8021,2018-10-31,141,5,4.1,74,0.9,2000,Autumn,No Holiday,Yes,31,10,2018
8022,2018-10-31,402,6,3.6,75,0.8,2000,Autumn,No Holiday,Yes,31,10,2018
8023,2018-10-31,1060,7,3.2,74,0.9,2000,Autumn,No Holiday,Yes,31,10,2018
8024,2018-10-31,1907,8,3.7,67,1.8,1987,Autumn,No Holiday,Yes,31,10,2018
8025,2018-10-31,996,9,5.1,56,1.8,1825,Autumn,No Holiday,Yes,31,10,2018
8026,2018-10-31,717,10,7.2,49,2.2,1892,Autumn,No Holiday,Yes,31,10,2018
8027,2018-10-31,818,11,8.7,41,2.6,1907,Autumn,No Holiday,Yes,31,10,2018
8028,2018-10-31,907,12,10.0,39,2.0,2000,Autumn,No Holiday,Yes,31,10,2018
8029,2018-10-31,983,13,11.2,34,2.6,1940,Autumn,No Holiday,Yes,31,10,2018
8030,2018-10-31,963,14,11.9,34,2.4,1835,Autumn,No Holiday,Yes,31,10,2018
8031,2018-10-31,994,15,12.0,35,3.0,1908,Autumn,No Holiday,Yes,31,10,2018
8032,2018-10-31,1185,16,11.8,34,2.3,1979,Autumn,No Holiday,Yes,31,10,2018
8033,2018-10-31,1462,17,11.3,41,1.8,2000,Autumn,No Holiday,Yes,31,10,2018
8034,2018-10-31,2094,18,9.4,48,2.0,2000,Autumn,No Holiday,Yes,31,10,2018
8035,2018-10-31,1507,19,8.4,53,1.0,2000,Autumn,No Holiday,Yes,31,10,2018
8036,2018-10-31,1176,20,7.6,59,0.7,2000,Autumn,No Holiday,Yes,31,10,2018
8037,2018-10-31,1069,21,7.6,59,3.0,1929,Autumn,No Holiday,Yes,31,10,2018
8038,2018-10-31,1088,22,6.8,58,2.2,1936,Autumn,No Holiday,Yes,31,10,2018
8039,2018-10-31,798,23,6.4,60,1.8,1930,Autumn,No Holiday,Yes,31,10,2018
8040,2018-01-11,584,0,5.7,62,2.3,1909,Autumn,No Holiday,Yes,11,1,2018
8041,2018-01-11,524,1,5.1,65,1.6,1932,Autumn,No Holiday,Yes,11,1,2018
8042,2018-01-11,362,2,4.4,64,1.4,2000,Autumn,No Holiday,Yes,11,1,2018
8043,2018-01-11,242,3,4.2,65,0.7,1962,Autumn,No Holiday,Yes,11,1,2018
8044,2018-01-11,147,4,3.6,70,0.8,1934,Autumn,No Holiday,Yes,11,1,2018
8045,2018-01-11,154,5,3.3,72,0.0,1946,Autumn,No Holiday,Yes,11,1,2018
8046,2018-01-11,433,6,2.9,75,0.2,1761,Autumn,No Holiday,Yes,11,1,2018
8047,2018-01-11,1055,7,2.5,75,0.5,1763,Autumn,No Holiday,Yes,11,1,2018
8048,2018-01-11,1899,8,2.8,74,0.9,1366,Autumn,No Holiday,Yes,11,1,2018
8049,2018-01-11,1011,9,4.7,60,0.9,1219,Autumn,No Holiday,Yes,11,1,2018
8050,2018-01-11,696,10,8.1,51,0.7,1100,Autumn,No Holiday,Yes,11,1,2018
8051,2018-01-11,852,11,11.1,46,1.6,1518,Autumn,No Holiday,Yes,11,1,2018
8052,2018-01-11,926,12,12.6,36,2.6,1785,Autumn,No Holiday,Yes,11,1,2018
8053,2018-01-11,968,13,13.6,32,1.8,1814,Autumn,No Holiday,Yes,11,1,2018
8054,2018-01-11,1040,14,14.9,31,2.5,1872,Autumn,No Holiday,Yes,11,1,2018
8055,2018-01-11,1094,15,14.8,30,2.7,1990,Autumn,No Holiday,Yes,11,1,2018
8056,2018-01-11,1206,16,14.7,32,2.0,1934,Autumn,No Holiday,Yes,11,1,2018
8057,2018-01-11,1569,17,13.7,37,1.4,2000,Autumn,No Holiday,Yes,11,1,2018
8058,2018-01-11,2254,18,11.8,43,1.3,1995,Autumn,No Holiday,Yes,11,1,2018
8059,2018-01-11,1561,19,10.5,49,1.2,1965,Autumn,No Holiday,Yes,11,1,2018
8060,2018-01-11,1269,20,9.9,53,1.7,1868,Autumn,No Holiday,Yes,11,1,2018
8061,2018-01-11,1197,21,9.3,54,1.1,1975,Autumn,No Holiday,Yes,11,1,2018
8062,2018-01-11,1115,22,8.3,61,0.2,1809,Autumn,No Holiday,Yes,11,1,2018
8063,2018-01-11,806,23,7.8,63,0.4,1547,Autumn,No Holiday,Yes,11,1,2018
8064,2018-02-11,642,0,7.2,64,1.0,1639,Autumn,No Holiday,Yes,11,2,2018
8065,2018-02-11,560,1,6.6,69,0.0,1512,Autumn,No Holiday,Yes,11,2,2018
8066,2018-02-11,369,2,6.1,68,0.5,1519,Autumn,No Holiday,Yes,11,2,2018
8067,2018-02-11,251,3,5.7,72,0.8,1368,Autumn,No Holiday,Yes,11,2,2018
8068,2018-02-11,166,4,5.2,74,1.3,1386,Autumn,No Holiday,Yes,11,2,2018
8069,2018-02-11,153,5,4.8,75,0.7,1471,Autumn,No Holiday,Yes,11,2,2018
8070,2018-02-11,403,6,4.5,77,1.0,1410,Autumn,No Holiday,Yes,11,2,2018
8071,2018-02-11,1024,7,4.1,75,0.8,1143,Autumn,No Holiday,Yes,11,2,2018
8072,2018-02-11,1906,8,4.7,72,1.0,1306,Autumn,No Holiday,Yes,11,2,2018
8073,2018-02-11,1027,9,7.0,57,0.7,1553,Autumn,No Holiday,Yes,11,2,2018
8074,2018-02-11,751,10,10.0,49,1.2,1411,Autumn,No Holiday,Yes,11,2,2018
8075,2018-02-11,880,11,12.8,44,1.0,1269,Autumn,No Holiday,Yes,11,2,2018
8076,2018-02-11,1023,12,14.9,40,1.1,1288,Autumn,No Holiday,Yes,11,2,2018
8077,2018-02-11,1130,13,16.5,37,1.2,1400,Autumn,No Holiday,Yes,11,2,2018
8078,2018-02-11,1160,14,18.0,31,1.2,1506,Autumn,No Holiday,Yes,11,2,2018
8079,2018-02-11,1251,15,18.6,31,1.4,1575,Autumn,No Holiday,Yes,11,2,2018
8080,2018-02-11,1424,16,18.8,32,1.4,1717,Autumn,No Holiday,Yes,11,2,2018
8081,2018-02-11,1730,17,17.0,36,1.5,1672,Autumn,No Holiday,Yes,11,2,2018
8082,2018-02-11,2314,18,14.6,42,1.4,1428,Autumn,No Holiday,Yes,11,2,2018
8083,2018-02-11,1568,19,12.8,40,1.4,1870,Autumn,No Holiday,Yes,11,2,2018
8084,2018-02-11,1242,20,11.7,45,1.2,1748,Autumn,No Holiday,Yes,11,2,2018
8085,2018-02-11,1146,21,10.8,57,2.0,1219,Autumn,No Holiday,Yes,11,2,2018
8086,2018-02-11,1106,22,10.0,56,2.0,1290,Autumn,No Holiday,Yes,11,2,2018
8087,2018-02-11,851,23,9.7,56,1.3,1423,Autumn,No Holiday,Yes,11,2,2018
8088,2018-03-11,0,0,8.8,63,0.6,1314,Autumn,No Holiday,No,11,3,2018
8089,2018-03-11,0,1,8.5,61,0.2,1273,Autumn,No Holiday,No,11,3,2018
8090,2018-03-11,0,2,7.6,68,1.2,1170,Autumn,No Holiday,No,11,3,2018
8091,2018-03-11,0,3,7.1,67,0.6,1229,Autumn,No Holiday,No,11,3,2018
8092,2018-03-11,0,4,6.3,72,1.0,1104,Autumn,No Holiday,No,11,3,2018
8093,2018-03-11,0,5,6.1,75,1.0,1053,Autumn,No Holiday,No,11,3,2018
8094,2018-03-11,0,6,5.5,78,0.6,983,Autumn,No Holiday,No,11,3,2018
8095,2018-03-11,0,7,5.2,79,1.3,894,Autumn,No Holiday,No,11,3,2018
8096,2018-03-11,0,8,5.4,75,0.4,905,Autumn,No Holiday,No,11,3,2018
8097,2018-03-11,0,9,7.9,58,1.3,1033,Autumn,No Holiday,No,11,3,2018
8098,2018-03-11,0,10,11.0,49,0.7,957,Autumn,No Holiday,No,11,3,2018
8099,2018-03-11,0,11,14.5,42,1.6,890,Autumn,No Holiday,No,11,3,2018
8100,2018-03-11,0,12,16.5,37,1.8,1060,Autumn,No Holiday,No,11,3,2018
8101,2018-03-11,0,13,17.8,29,2.0,1328,Autumn,No Holiday,No,11,3,2018
8102,2018-03-11,0,14,18.1,24,2.4,1594,Autumn,No Holiday,No,11,3,2018
8103,2018-03-11,0,15,18.5,25,1.6,1724,Autumn,No Holiday,No,11,3,2018
8104,2018-03-11,0,16,18.7,25,2.1,1605,Autumn,No Holiday,No,11,3,2018
8105,2018-03-11,0,17,16.7,45,2.2,772,Autumn,No Holiday,No,11,3,2018
8106,2018-03-11,0,18,14.2,51,1.5,990,Autumn,No Holiday,No,11,3,2018
8107,2018-03-11,0,19,13.4,62,1.6,740,Autumn,No Holiday,No,11,3,2018
8108,2018-03-11,0,20,12.1,68,0.8,592,Autumn,No Holiday,No,11,3,2018
8109,2018-03-11,0,21,11.1,69,0.9,619,Autumn,No Holiday,No,11,3,2018
8110,2018-03-11,0,22,10.0,68,1.1,791,Autumn,No Holiday,No,11,3,2018
8111,2018-03-11,0,23,9.2,65,1.2,1064,Autumn,No Holiday,No,11,3,2018
8112,2018-04-11,720,0,9.1,63,0.6,1292,Autumn,No Holiday,Yes,11,4,2018
8113,2018-04-11,517,1,8.6,60,1.1,1416,Autumn,No Holiday,Yes,11,4,2018
8114,2018-04-11,378,2,8.2,62,0.2,1415,Autumn,No Holiday,Yes,11,4,2018
8115,2018-04-11,296,3,7.6,66,0.9,1432,Autumn,No Holiday,Yes,11,4,2018
8116,2018-04-11,188,4,6.9,70,1.5,1314,Autumn,No Holiday,Yes,11,4,2018
8117,2018-04-11,112,5,6.6,73,0.3,1219,Autumn,No Holiday,Yes,11,4,2018
8118,2018-04-11,141,6,6.2,73,0.3,1018,Autumn,No Holiday,Yes,11,4,2018
8119,2018-04-11,259,7,5.8,79,1.0,862,Autumn,No Holiday,Yes,11,4,2018
8120,2018-04-11,481,8,5.7,78,1.1,714,Autumn,No Holiday,Yes,11,4,2018
8121,2018-04-11,632,9,7.5,60,0.5,725,Autumn,No Holiday,Yes,11,4,2018
8122,2018-04-11,747,10,11.1,51,0.8,679,Autumn,No Holiday,Yes,11,4,2018
8123,2018-04-11,963,11,14.8,46,2.0,768,Autumn,No Holiday,Yes,11,4,2018
8124,2018-04-11,1145,12,16.3,33,2.9,1530,Autumn,No Holiday,Yes,11,4,2018
8125,2018-04-11,1355,13,18.3,26,1.2,1503,Autumn,No Holiday,Yes,11,4,2018
8126,2018-04-11,1511,14,19.3,28,1.7,1208,Autumn,No Holiday,Yes,11,4,2018
8127,2018-04-11,1579,15,19.0,25,2.1,1748,Autumn,No Holiday,Yes,11,4,2018
8128,2018-04-11,1690,16,18.4,25,3.2,1909,Autumn,No Holiday,Yes,11,4,2018
8129,2018-04-11,1596,17,16.9,33,2.2,1972,Autumn,No Holiday,Yes,11,4,2018
8130,2018-04-11,1335,18,14.5,46,2.6,1618,Autumn,No Holiday,Yes,11,4,2018
8131,2018-04-11,1180,19,12.9,56,2.5,1345,Autumn,No Holiday,Yes,11,4,2018
8132,2018-04-11,1077,20,12.7,59,1.2,1177,Autumn,No Holiday,Yes,11,4,2018
8133,2018-04-11,1001,21,11.8,62,0.7,1030,Autumn,No Holiday,Yes,11,4,2018
8134,2018-04-11,912,22,11.2,67,1.3,940,Autumn,No Holiday,Yes,11,4,2018
8135,2018-04-11,656,23,10.6,73,1.3,931,Autumn,No Holiday,Yes,11,4,2018
8136,2018-05-11,520,0,10.1,75,0.0,922,Autumn,No Holiday,Yes,11,5,2018
8137,2018-05-11,346,1,9.3,78,0.1,828,Autumn,No Holiday,Yes,11,5,2018
8138,2018-05-11,206,2,8.8,81,0.0,773,Autumn,No Holiday,Yes,11,5,2018
8139,2018-05-11,161,3,8.3,81,1.1,642,Autumn,No Holiday,Yes,11,5,2018
8140,2018-05-11,107,4,8.0,81,0.4,666,Autumn,No Holiday,Yes,11,5,2018
8141,2018-05-11,166,5,8.0,84,0.7,569,Autumn,No Holiday,Yes,11,5,2018
8142,2018-05-11,448,6,7.2,83,0.8,636,Autumn,No Holiday,Yes,11,5,2018
8143,2018-05-11,1115,7,7.0,86,1.1,455,Autumn,No Holiday,Yes,11,5,2018
8144,2018-05-11,1975,8,7.2,80,0.8,515,Autumn,No Holiday,Yes,11,5,2018
8145,2018-05-11,1005,9,8.9,67,1.1,578,Autumn,No Holiday,Yes,11,5,2018
8146,2018-05-11,790,10,11.8,59,0.9,616,Autumn,No Holiday,Yes,11,5,2018
8147,2018-05-11,829,11,13.8,47,1.2,994,Autumn,No Holiday,Yes,11,5,2018
8148,2018-05-11,971,12,16.4,48,2.1,653,Autumn,No Holiday,Yes,11,5,2018
8149,2018-05-11,986,13,16.8,46,1.1,760,Autumn,No Holiday,Yes,11,5,2018
8150,2018-05-11,993,14,17.5,38,1.2,1090,Autumn,No Holiday,Yes,11,5,2018
8151,2018-05-11,1100,15,18.0,39,1.0,1208,Autumn,No Holiday,Yes,11,5,2018
8152,2018-05-11,1318,16,16.8,46,1.8,1041,Autumn,No Holiday,Yes,11,5,2018
8153,2018-05-11,1664,17,15.7,49,2.0,1252,Autumn,No Holiday,Yes,11,5,2018
8154,2018-05-11,2357,18,14.5,54,1.3,1343,Autumn,No Holiday,Yes,11,5,2018
8155,2018-05-11,1618,19,13.2,66,1.7,705,Autumn,No Holiday,Yes,11,5,2018
8156,2018-05-11,1464,20,12.7,75,2.0,433,Autumn,No Holiday,Yes,11,5,2018
8157,2018-05-11,1289,21,12.2,79,1.8,351,Autumn,No Holiday,Yes,11,5,2018
8158,2018-05-11,1215,22,11.6,81,1.2,336,Autumn,No Holiday,Yes,11,5,2018
8159,2018-05-11,829,23,10.9,82,0.1,346,Autumn,No Holiday,Yes,11,5,2018
8160,2018-06-11,0,0,10.0,73,0.5,700,Autumn,No Holiday,No,11,6,2018
8161,2018-06-11,0,1,9.8,75,0.5,668,Autumn,No Holiday,No,11,6,2018
8162,2018-06-11,0,2,9.7,78,0.0,619,Autumn,No Holiday,No,11,6,2018
8163,2018-06-11,0,3,9.4,81,0.3,500,Autumn,No Holiday,No,11,6,2018
8164,2018-06-11,0,4,9.1,81,0.0,493,Autumn,No Holiday,No,11,6,2018
8165,2018-06-11,0,5,8.8,84,0.6,420,Autumn,No Holiday,No,11,6,2018
8166,2018-06-11,0,6,8.5,83,0.7,409,Autumn,No Holiday,No,11,6,2018
8167,2018-06-11,0,7,8.3,84,0.9,422,Autumn,No Holiday,No,11,6,2018
8168,2018-06-11,0,8,8.7,77,0.7,529,Autumn,No Holiday,No,11,6,2018
8169,2018-06-11,0,9,10.1,68,0.2,578,Autumn,No Holiday,No,11,6,2018
8170,2018-06-11,0,10,11.7,62,0.5,521,Autumn,No Holiday,No,11,6,2018
8171,2018-06-11,0,11,13.0,55,1.0,488,Autumn,No Holiday,No,11,6,2018
8172,2018-06-11,0,12,14.5,57,0.8,373,Autumn,No Holiday,No,11,6,2018
8173,2018-06-11,0,13,16.1,56,1.7,328,Autumn,No Holiday,No,11,6,2018
8174,2018-06-11,0,14,17.4,50,2.4,336,Autumn,No Holiday,No,11,6,2018
8175,2018-06-11,0,15,16.3,54,1.6,374,Autumn,No Holiday,No,11,6,2018
8176,2018-06-11,0,16,16.6,55,1.3,334,Autumn,No Holiday,No,11,6,2018
8177,2018-06-11,0,17,15.3,63,1.2,260,Autumn,No Holiday,No,11,6,2018
8178,2018-06-11,0,18,14.0,71,1.5,201,Autumn,No Holiday,No,11,6,2018
8179,2018-06-11,0,19,13.3,72,1.1,234,Autumn,No Holiday,No,11,6,2018
8180,2018-06-11,0,20,13.2,73,1.1,246,Autumn,No Holiday,No,11,6,2018
8181,2018-06-11,0,21,13.0,76,0.9,231,Autumn,No Holiday,No,11,6,2018
8182,2018-06-11,0,22,12.3,73,1.2,277,Autumn,No Holiday,No,11,6,2018
8183,2018-06-11,0,23,12.2,74,1.1,291,Autumn,No Holiday,No,11,6,2018
8184,2018-07-11,639,0,11.9,74,1.6,287,Autumn,No Holiday,Yes,11,7,2018
8185,2018-07-11,410,1,11.9,76,1.4,286,Autumn,No Holiday,Yes,11,7,2018
8186,2018-07-11,136,2,12.0,81,1.3,295,Autumn,No Holiday,Yes,11,7,2018
8187,2018-07-11,40,3,10.8,88,1.0,145,Autumn,No Holiday,Yes,11,7,2018
8188,2018-07-11,47,4,10.6,95,0.7,94,Autumn,No Holiday,Yes,11,7,2018
8189,2018-07-11,71,5,11.1,95,0.2,117,Autumn,No Holiday,Yes,11,7,2018
8190,2018-07-11,194,6,11.0,91,1.0,124,Autumn,No Holiday,Yes,11,7,2018
8191,2018-07-11,526,7,10.8,91,1.3,216,Autumn,No Holiday,Yes,11,7,2018
8192,2018-07-11,1171,8,11.3,89,1.1,279,Autumn,No Holiday,Yes,11,7,2018
8193,2018-07-11,740,9,11.2,86,1.0,372,Autumn,No Holiday,Yes,11,7,2018
8194,2018-07-11,555,10,11.9,84,0.9,482,Autumn,No Holiday,Yes,11,7,2018
8195,2018-07-11,608,11,12.4,82,0.6,507,Autumn,No Holiday,Yes,11,7,2018
8196,2018-07-11,697,12,13.2,77,1.3,589,Autumn,No Holiday,Yes,11,7,2018
8197,2018-07-11,798,13,14.5,74,1.3,610,Autumn,No Holiday,Yes,11,7,2018
8198,2018-07-11,767,14,15.5,68,1.4,693,Autumn,No Holiday,Yes,11,7,2018
8199,2018-07-11,848,15,15.4,72,1.1,608,Autumn,No Holiday,Yes,11,7,2018
8200,2018-07-11,834,16,15.2,72,1.2,625,Autumn,No Holiday,Yes,11,7,2018
8201,2018-07-11,1115,17,14.9,73,0.9,854,Autumn,No Holiday,Yes,11,7,2018
8202,2018-07-11,1347,18,14.4,77,1.0,912,Autumn,No Holiday,Yes,11,7,2018
8203,2018-07-11,1176,19,13.8,81,1.5,760,Autumn,No Holiday,Yes,11,7,2018
8204,2018-07-11,1062,20,13.3,77,1.6,833,Autumn,No Holiday,Yes,11,7,2018
8205,2018-07-11,1062,21,13.5,75,0.8,1275,Autumn,No Holiday,Yes,11,7,2018
8206,2018-07-11,1003,22,13.2,74,1.4,1407,Autumn,No Holiday,Yes,11,7,2018
8207,2018-07-11,679,23,12.9,72,1.4,2000,Autumn,No Holiday,Yes,11,7,2018
8208,2018-08-11,395,0,12.9,70,1.8,2000,Autumn,No Holiday,Yes,11,8,2018
8209,2018-08-11,158,1,11.9,77,1.1,1634,Autumn,No Holiday,Yes,11,8,2018
8210,2018-08-11,122,2,11.8,84,1.6,1874,Autumn,No Holiday,Yes,11,8,2018
8211,2018-08-11,78,3,11.8,86,1.6,1819,Autumn,No Holiday,Yes,11,8,2018
8212,2018-08-11,50,4,10.8,87,1.7,956,Autumn,No Holiday,Yes,11,8,2018
8213,2018-08-11,49,5,10.8,89,1.6,957,Autumn,No Holiday,Yes,11,8,2018
8214,2018-08-11,136,6,10.6,90,1.6,1065,Autumn,No Holiday,Yes,11,8,2018
8215,2018-08-11,174,7,10.9,88,1.8,1866,Autumn,No Holiday,Yes,11,8,2018
8216,2018-08-11,148,8,10.6,89,1.5,689,Autumn,No Holiday,Yes,11,8,2018
8217,2018-08-11,56,9,10.6,94,2.1,739,Autumn,No Holiday,Yes,11,8,2018
8218,2018-08-11,17,10,10.8,94,1.8,578,Autumn,No Holiday,Yes,11,8,2018
8219,2018-08-11,25,11,10.9,95,2.4,519,Autumn,No Holiday,Yes,11,8,2018
8220,2018-08-11,17,12,11.4,95,2.5,792,Autumn,No Holiday,Yes,11,8,2018
8221,2018-08-11,18,13,11.5,95,2.1,457,Autumn,No Holiday,Yes,11,8,2018
8222,2018-08-11,46,14,11.3,96,2.7,302,Autumn,No Holiday,Yes,11,8,2018
8223,2018-08-11,56,15,11.4,96,2.0,910,Autumn,No Holiday,Yes,11,8,2018
8224,2018-08-11,14,16,11.7,96,1.4,587,Autumn,No Holiday,Yes,11,8,2018
8225,2018-08-11,30,17,11.9,97,0.7,269,Autumn,No Holiday,Yes,11,8,2018
8226,2018-08-11,40,18,12.9,97,0.0,406,Autumn,No Holiday,Yes,11,8,2018
8227,2018-08-11,19,19,12.8,97,0.9,245,Autumn,No Holiday,Yes,11,8,2018
8228,2018-08-11,12,20,13.9,97,2.5,594,Autumn,No Holiday,Yes,11,8,2018
8229,2018-08-11,21,21,14.0,96,4.1,292,Autumn,No Holiday,Yes,11,8,2018
8230,2018-08-11,14,22,12.4,96,2.7,545,Autumn,No Holiday,Yes,11,8,2018
8231,2018-08-11,26,23,11.5,96,3.0,691,Autumn,No Holiday,Yes,11,8,2018
8232,2018-09-11,0,0,12.0,96,3.1,1185,Autumn,No Holiday,No,11,9,2018
8233,2018-09-11,0,1,11.4,89,2.6,1376,Autumn,No Holiday,No,11,9,2018
8234,2018-09-11,0,2,11.3,88,3.7,1680,Autumn,No Holiday,No,11,9,2018
8235,2018-09-11,0,3,10.8,82,2.8,1712,Autumn,No Holiday,No,11,9,2018
8236,2018-09-11,0,4,10.6,75,3.2,913,Autumn,No Holiday,No,11,9,2018
8237,2018-09-11,0,5,10.9,68,3.1,1034,Autumn,No Holiday,No,11,9,2018
8238,2018-09-11,0,6,11.0,70,3.1,900,Autumn,No Holiday,No,11,9,2018
8239,2018-09-11,0,7,10.4,81,3.0,1741,Autumn,No Holiday,No,11,9,2018
8240,2018-09-11,0,8,10.1,85,2.4,1809,Autumn,No Holiday,No,11,9,2018
8241,2018-09-11,0,9,10.8,78,2.6,1985,Autumn,No Holiday,No,11,9,2018
8242,2018-09-11,0,10,11.3,68,4.7,1984,Autumn,No Holiday,No,11,9,2018
8243,2018-09-11,0,11,13.3,59,4.1,1970,Autumn,No Holiday,No,11,9,2018
8244,2018-09-11,0,12,13.9,50,4.1,1964,Autumn,No Holiday,No,11,9,2018
8245,2018-09-11,0,13,14.0,46,5.3,927,Autumn,No Holiday,No,11,9,2018
8246,2018-09-11,0,14,15.0,49,2.8,518,Autumn,No Holiday,No,11,9,2018
8247,2018-09-11,0,15,15.1,52,3.4,622,Autumn,No Holiday,No,11,9,2018
8248,2018-09-11,0,16,14.3,59,3.6,858,Autumn,No Holiday,No,11,9,2018
8249,2018-09-11,0,17,12.9,66,3.6,682,Autumn,No Holiday,No,11,9,2018
8250,2018-09-11,0,18,12.3,69,2.1,623,Autumn,No Holiday,No,11,9,2018
8251,2018-09-11,0,19,11.9,71,2.7,589,Autumn,No Holiday,No,11,9,2018
8252,2018-09-11,0,20,11.9,72,2.5,526,Autumn,No Holiday,No,11,9,2018
8253,2018-09-11,0,21,11.4,74,1.9,498,Autumn,No Holiday,No,11,9,2018
8254,2018-09-11,0,22,11.2,75,1.7,478,Autumn,No Holiday,No,11,9,2018
8255,2018-09-11,0,23,10.9,76,1.2,456,Autumn,No Holiday,No,11,9,2018
8256,2018-10-11,754,0,11.3,77,0.9,433,Autumn,No Holiday,Yes,11,10,2018
8257,2018-10-11,679,1,11.2,78,1.1,467,Autumn,No Holiday,Yes,11,10,2018
8258,2018-10-11,568,2,10.7,80,0.6,409,Autumn,No Holiday,Yes,11,10,2018
8259,2018-10-11,372,3,10.3,81,0.7,361,Autumn,No Holiday,Yes,11,10,2018
8260,2018-10-11,223,4,9.5,87,0.6,266,Autumn,No Holiday,Yes,11,10,2018
8261,2018-10-11,137,5,9.4,87,0.8,279,Autumn,No Holiday,Yes,11,10,2018
8262,2018-10-11,167,6,9.5,85,0.6,304,Autumn,No Holiday,Yes,11,10,2018
8263,2018-10-11,309,7,9.5,86,0.6,293,Autumn,No Holiday,Yes,11,10,2018
8264,2018-10-11,589,8,9.3,85,0.3,313,Autumn,No Holiday,Yes,11,10,2018
8265,2018-10-11,628,9,10.1,77,0.0,350,Autumn,No Holiday,Yes,11,10,2018
8266,2018-10-11,699,10,12.2,73,1.9,374,Autumn,No Holiday,Yes,11,10,2018
8267,2018-10-11,768,11,13.8,63,2.2,416,Autumn,No Holiday,Yes,11,10,2018
8268,2018-10-11,1034,12,15.1,54,2.2,495,Autumn,No Holiday,Yes,11,10,2018
8269,2018-10-11,1094,13,15.9,48,2.7,538,Autumn,No Holiday,Yes,11,10,2018
8270,2018-10-11,1113,14,17.1,39,2.0,781,Autumn,No Holiday,Yes,11,10,2018
8271,2018-10-11,1229,15,16.6,36,2.5,808,Autumn,No Holiday,Yes,11,10,2018
8272,2018-10-11,1263,16,16.0,37,1.9,984,Autumn,No Holiday,Yes,11,10,2018
8273,2018-10-11,1379,17,14.8,47,1.3,787,Autumn,No Holiday,Yes,11,10,2018
8274,2018-10-11,1226,18,13.2,57,2.2,618,Autumn,No Holiday,Yes,11,10,2018
8275,2018-10-11,957,19,12.1,67,1.5,430,Autumn,No Holiday,Yes,11,10,2018
8276,2018-10-11,877,20,11.3,74,1.2,350,Autumn,No Holiday,Yes,11,10,2018
8277,2018-10-11,847,21,10.8,78,1.0,303,Autumn,No Holiday,Yes,11,10,2018
8278,2018-10-11,885,22,10.6,81,1.2,281,Autumn,No Holiday,Yes,11,10,2018
8279,2018-10-11,676,23,10.3,84,1.3,250,Autumn,No Holiday,Yes,11,10,2018
8280,2018-11-11,655,0,9.4,85,0.6,241,Autumn,No Holiday,Yes,11,11,2018
8281,2018-11-11,518,1,8.8,89,0.7,213,Autumn,No Holiday,Yes,11,11,2018
8282,2018-11-11,370,2,7.9,85,1.1,275,Autumn,No Holiday,Yes,11,11,2018
8283,2018-11-11,314,3,7.1,85,0.7,329,Autumn,No Holiday,Yes,11,11,2018
8284,2018-11-11,189,4,6.9,82,0.5,337,Autumn,No Holiday,Yes,11,11,2018
8285,2018-11-11,111,5,6.8,83,0.6,341,Autumn,No Holiday,Yes,11,11,2018
8286,2018-11-11,117,6,6.6,84,1.2,373,Autumn,No Holiday,Yes,11,11,2018
8287,2018-11-11,228,7,6.4,84,1.3,369,Autumn,No Holiday,Yes,11,11,2018
8288,2018-11-11,395,8,6.3,81,0.8,365,Autumn,No Holiday,Yes,11,11,2018
8289,2018-11-11,574,9,7.8,72,1.2,360,Autumn,No Holiday,Yes,11,11,2018
8290,2018-11-11,563,10,10.2,68,0.7,354,Autumn,No Holiday,Yes,11,11,2018
8291,2018-11-11,578,11,10.7,68,0.4,341,Autumn,No Holiday,Yes,11,11,2018
8292,2018-11-11,769,12,10.6,72,2.0,365,Autumn,No Holiday,Yes,11,11,2018
8293,2018-11-11,758,13,9.8,70,1.7,360,Autumn,No Holiday,Yes,11,11,2018
8294,2018-11-11,810,14,10.1,58,0.9,605,Autumn,No Holiday,Yes,11,11,2018
8295,2018-11-11,832,15,10.2,58,2.0,573,Autumn,No Holiday,Yes,11,11,2018
8296,2018-11-11,616,16,9.9,59,1.3,578,Autumn,No Holiday,Yes,11,11,2018
8297,2018-11-11,660,17,8.9,57,3.0,1149,Autumn,No Holiday,Yes,11,11,2018
8298,2018-11-11,752,18,8.9,55,2.0,1333,Autumn,No Holiday,Yes,11,11,2018
8299,2018-11-11,685,19,8.7,52,0.8,1590,Autumn,No Holiday,Yes,11,11,2018
8300,2018-11-11,711,20,8.2,53,0.6,1621,Autumn,No Holiday,Yes,11,11,2018
8301,2018-11-11,689,21,8.0,51,0.5,1989,Autumn,No Holiday,Yes,11,11,2018
8302,2018-11-11,690,22,7.0,60,0.0,1948,Autumn,No Holiday,Yes,11,11,2018
